iter	Passed	Remaining
4773	292404	13842
4774	292488	13782
4775	292588	13722
4776	292686	13663
4777	292766	13602
4778	292851	13542
4779	292935	13482
4780	293009	13421
4781	293084	13361
4782	293161	13300
4783	293239	13239
4784	293348	13180
4785	293419	13119
4786	293491	13059
4787	293559	12998
4788	293651	12938
4789	293728	12877
4790	293802	12816
4791	293871	12755
4792	293948	12695
4793	294021	12634
4794	294083	12572
4795	294171	12512
4796	294268	12452
4797	294368	12393
4798	294444	12332
4799	294521	12271
4800	294617	12211
4801	294691	12150
4802	294761	12089
4803	294839	12029
4804	294902	11967
4805	294977	11907
4806	295051	11846
4807	295111	11784
4808	295188	11724
4809	295283	11664
4810	295368	11603
4811	295447	11542
4812	295522	11481
4813	295589	11420
4814	295667	11360
4815	295755	11299
4816	295836	11238
4817	295926	11178
4818	295998	11117
4819	296082	11057
4820	296158	10996
4821	296246	10935
4822	296313	10874
4823	296391	10813
4824	296463	10752
4825	296527	10691
4826	296600	10630
4827	296686	10569
4828	296750	10508
4829	296823	10447
4830	296896	10386
4831	296969	10325
4832	297041	10263
4833	297124	10203
4834	297218	10142
4835	297300	10082
4836	297377	10021
4837	297451	9960
4838	297521	9898
4839	297593	9837
4840	297670	9776
4841	297741	9715
4842	297806	9654
4843	297875	9593
4844	297944	9531
4845	298011	9470
4846	298086	9409
4847	298175	9348
4848	298253	9287
4849	298323	9226
4850	298399	9165
4851	298478	9104
4852	298548	9043
4853	298617	8981
4854	298692	8920
4855	298762	8859
4856	298830	8798
4857	298905	8737
4858	298975	8675
4859	299040	8614
4860	299109	8553
4861	299186	8491
4862	299259	8430
4863	299329	8369
4864	299393	8307
4865	299469	8246
4866	299537	8185
4867	299629	8124
4868	299695	8063
4869	299764	8001
4870	299833	7940
4871	299909	7879
4872	299974	7817
4873	300037	7756
4874	300108	7695
4875	300188	7633
4876	300270	7572
4877	300342	7511
4878	300417	7450
4879	300495	7389
4880	300568	7327
4881	300647	7266
4882	300716	7205
4883	300790	7144
4884	300862	7082
4885	300929	7021
4886	301001	6959
4887	301081	6898
4888	301157	6837
4889	301257	6776
4890	301352	6715
4891	301429	6654
4892	301504	6593
4893	301585	6532
4894	301670	6470
4895	301756	6409
4896	301838	6348
4897	301932	6287
4898	302024	6226
4899	302128	6165
4900	302242	6105
4901	302341	6044
4902	302448	5983
4903	302532	5922
4904	302632	5861
4905	302722	5800
4906	302809	5738
4907	302886	5677
4908	302966	5616
4909	303058	5555
4910	303136	5493
4911	303247	5432
4912	303371	5372
4913	303492	5311
4914	303587	5250
4915	303698	5189
4916	303804	5128
4917	303908	5067
4918	304027	5006
4919	304126	4945
4920	304241	4884
4921	304345	4823
4922	304431	4761
4923	304519	4700
4924	304609	4638
4925	304712	4577
4926	304806	4516
4927	304897	4454
4928	304998	4393
4929	305081	4331
4930	305173	4270
4931	305267	4208
4932	305349	4147
4933	305439	4085
4934	305530	4024
4935	305616	3962
4936	305705	3901
4937	305799	3839
4938	305892	3777
4939	305978	3716
4940	306050	3654
4941	306127	3592
4942	306216	3531
4943	306295	3469
4944	306354	3407
4945	306412	3345
4946	306473	3283
4947	306529	3221
4948	306586	3159
4949	306635	3097
4950	306684	3035
4951	306743	2973
4952	306809	2911
4953	306867	2849
4954	306917	2787
4955	306973	2725
4956	307032	2663
4957	307083	2601
4958	307146	2539
4959	307210	2477
4960	307261	2415
4961	307320	2353
4962	307374	2291
4963	307429	2229
4964	307483	2167
4965	307541	2105
4966	307594	2043
4967	307648	1981
4968	307699	1919
4969	307758	1857
4970	307826	1795
4971	307878	1733
4972	307936	1671
4973	307989	1609
4974	308041	1547
4975	308105	1486
4976	308164	1424
4977	308225	1362
4978	308287	1300
4979	308341	1238
4980	308404	1176
4981	308465	1114
4982	308525	1052
4983	308582	990
4984	308634	928
4985	308690	866
4986	308747	804
4987	308800	742
4988	308866	681
4989	308922	619
4990	308978	557
4991	309030	495
4992	309087	433
4993	309173	371
4994	309229	309
4995	309291	247
4996	309338	185
4997	309388	123
4998	309445	61
4999	309503	0
